,depth,f1_micro_mean_test,f1_micro_mean_train,f1_micro_std_train,max_feature,min_samples_leaf,min_samples_split,n_estimators,time
253,,0.5346153846153846,0.6438464696755535,0.01147138196072617,2.0,2.0,4.0,300.0,-9.921202999999878
254,,0.5407692307692308,0.6426905144428265,0.010188626880021902,2.0,2.0,4.0,500.0,-15.570825000000696
255,,0.5430769230769231,0.6436525687029883,0.010563585714121868,2.0,2.0,4.0,700.0,-21.612879000000248
256,,0.5338461538461539,0.6436506842519355,0.0085480844373167,2.0,2.0,4.0,800.0,-24.82445800000096
257,,0.5392307692307692,0.6448074172455086,0.010492493083332761,2.0,2.0,4.0,900.0,-27.26780300000064
258,,0.5446153846153846,0.6436512395206023,0.009018615893532403,2.0,2.0,4.0,100.0,-5.8639729999995325
259,,0.546923076923077,0.6471100022750627,0.006154139985944915,2.0,2.0,4.0,300.0,-14.742388000000574
260,,0.5392307692307692,0.6469183223771644,0.007452315943638474,2.0,2.0,4.0,500.0,-28.74120000000039
261,,0.55,0.6467258704891106,0.005597891568631831,2.0,2.0,4.0,700.0,-43.892493999999715
262,,0.5415384615384615,0.644030931080784,0.004752719781455915,2.0,2.0,4.0,800.0,-50.84637399999883
263,,0.5453846153846154,0.6469205453753949,0.007928126931917004,2.0,2.0,4.0,900.0,-50.1487130000005
264,,0.5415384615384615,0.64403526294581,0.008322305022446033,4.0,2.0,4.0,100.0,-3.346903999999995
265,,0.5438461538461539,0.6478833850906567,0.00840290742145824,4.0,2.0,4.0,300.0,-10.021640000000843
266,,0.5415384615384615,0.6434601129678073,0.01045935039350309,4.0,2.0,4.0,500.0,-13.21236300000055
267,,0.5438461538461539,0.6415364436611523,0.010534306865138022,4.0,2.0,4.0,700.0,-18.821098000000347
268,,0.5453846153846154,0.6438422519419623,0.007835485033574617,4.0,2.0,4.0,800.0,-24.85962699999982
269,,0.5384615384615384,0.6432674366640104,0.00991131208315603,4.0,2.0,4.0,900.0,-25.202758000001268
270,,0.5446153846153846,0.6471097836300103,0.004793266366018995,4.0,2.0,4.0,100.0,-4.8040189999992435
271,,0.5361538461538462,0.6500006245169531,0.009433472136114437,4.0,2.0,4.0,300.0,-17.86340399999972
272,,0.5430769230769231,0.6442241645768111,0.0053960407182566785,4.0,2.0,4.0,500.0,-31.36789300000055
273,,0.5446153846153846,0.6501868581653649,0.003443750400879477,4.0,2.0,4.0,700.0,-44.16213500000049
274,,0.5415384615384615,0.6499957335361334,0.0047956599228107175,4.0,2.0,4.0,800.0,-49.49718700000085
275,,0.5384615384615384,0.6492270192091797,0.0058746764946879335,4.0,2.0,4.0,900.0,-55.01683299999968
276,,0.5407692307692308,0.6403787104145537,0.007831387718998304,6.0,2.0,4.0,100.0,-2.993829999999434
277,,0.5338461538461539,0.6419154696683593,0.00573055923932896,6.0,2.0,4.0,300.0,-9.62027499999931
278,,0.5407692307692308,0.6425018314568778,0.013430108777324314,6.0,2.0,4.0,500.0,-16.436502999998993
279,,0.5361538461538462,0.6446104110002493,0.006677857648403988,6.0,2.0,4.0,700.0,-23.2117449999987
280,,0.5423076923076923,0.6442288292183245,0.009284742035107103,6.0,2.0,4.0,800.0,-23.848363999999492
281,,0.5353846153846153,0.6434607823679089,0.010672735660294091,6.0,2.0,4.0,900.0,-24.204046999999264
282,,0.5415384615384615,0.6430697571715224,0.007820958074202229,6.0,2.0,4.0,100.0,-6.216586000000461
283,,0.546923076923077,0.6457643657269251,0.006686402583559818,6.0,2.0,4.0,300.0,-18.06221899999946
284,,0.546923076923077,0.6482666288314548,0.006780947559075178,6.0,2.0,4.0,500.0,-26.91561299999921
285,,0.5338461538461539,0.6496137067698496,0.0078018807956928985,6.0,2.0,4.0,700.0,-33.55016699999942
286,,0.5430769230769231,0.6457625877130534,0.006216409554238448,6.0,2.0,4.0,800.0,-46.17863899999975
287,,0.55,0.6486505400487911,0.006303387042970846,6.0,2.0,4.0,900.0,-52.46647200000007
288,,0.5269230769230769,0.6430710940481623,0.006637045099659792,8.0,2.0,4.0,100.0,-2.187633999999889
289,,0.5392307692307692,0.6486566480041253,0.011215718452123028,8.0,2.0,4.0,300.0,-6.8271179999992455
290,,0.5407692307692308,0.6423048213644916,0.009974250154354502,8.0,2.0,4.0,500.0,-15.780337000000145
291,,0.54,0.6419174663272834,0.008041462783647021,8.0,2.0,4.0,700.0,-21.729427999998734
292,,0.5392307692307692,0.6426906247271346,0.010248618373189869,8.0,2.0,4.0,800.0,-18.729529999998704
293,,0.5407692307692308,0.6438441363930151,0.009861980261062612,8.0,2.0,4.0,900.0,-28.501133000001573
294,,0.5423076923076923,0.6455674716895373,0.002561873070606861,8.0,2.0,4.0,100.0,-6.039346999999907
295,,0.5384615384615384,0.6486484311819956,0.004311583797578664,8.0,2.0,4.0,300.0,-15.302281000000221
296,,0.5384615384615384,0.6471120008575503,0.007686848421538906,8.0,2.0,4.0,500.0,-26.991484000000128
297,,0.5446153846153846,0.6461438386420544,0.0016559498470159095,8.0,2.0,4.0,700.0,-32.031597999999576
298,,0.5392307692307692,0.6476898130474518,0.008070900566819618,8.0,2.0,4.0,800.0,-42.29157999999916
299,,0.54,0.6482628503115321,0.0052043002623898185,8.0,2.0,4.0,900.0,-48.4143669999994
300,,0.5307692307692308,0.6419183582195646,0.00807559005109145,10.0,2.0,4.0,100.0,-2.1851889999998093
301,,0.5361538461538462,0.6426877361759293,0.007957587877677459,10.0,2.0,4.0,300.0,-8.533825999998953
302,,0.5438461538461539,0.6446134059886354,0.009291942470057987,10.0,2.0,4.0,500.0,-15.827774999999747
303,,0.5415384615384615,0.6432681022169852,0.010559358773851252,10.0,2.0,4.0,700.0,-19.718360000000757
304,,0.5384615384615384,0.6423071546470299,0.01153880096883783,10.0,2.0,4.0,800.0,-21.88602600000013
305,,0.5415384615384615,0.6455772401862322,0.010806635441416116,10.0,2.0,4.0,900.0,-27.786551999999574
306,,0.5430769230769231,0.6417196842447415,0.0029383097748257297,10.0,2.0,4.0,100.0,-5.500513000000865
307,,0.5438461538461539,0.6501887426164176,0.006344273687115196,10.0,2.0,4.0,300.0,-14.705450999999812
308,,0.5546153846153846,0.6482627419507875,0.0036014777014201633,10.0,2.0,4.0,500.0,-26.277578999999605
309,,0.5438461538461539,0.6444153956432236,0.006170539231475654,10.0,2.0,4.0,700.0,-31.382676000001084
310,,0.5438461538461539,0.6494242479466185,0.01051406603644622,10.0,2.0,4.0,800.0,-48.76903400000083
311,,0.5376923076923077,0.6465338578147248,0.0060909022080793745,10.0,2.0,4.0,900.0,-51.89911200000097
312,,0.54,0.6409511904864037,0.0040966116511911175,12.0,2.0,4.0,100.0,-3.2852939999993396
313,,0.536923076923077,0.6432608837243174,0.004930595009470083,12.0,2.0,4.0,300.0,-9.750240999999733
314,,0.5438461538461539,0.6451919978629466,0.010204367669039526,12.0,2.0,4.0,500.0,-15.918131999998877
315,,0.5430769230769231,0.6403798209518872,0.008773068722207573,12.0,2.0,4.0,700.0,-19.076419000000897
316,,0.5415384615384615,0.6461535007015685,0.009721745932303636,12.0,2.0,4.0,800.0,-24.78935900000033
317,,0.5330769230769231,0.6453837861215893,0.009711793163469292,12.0,2.0,4.0,900.0,-21.46583499999906
318,,0.5415384615384615,0.6424877330187204,0.0029121177720398024,12.0,2.0,4.0,100.0,-4.6597750000000815
319,,0.5338461538461539,0.6480725053667101,0.005873436291913318,12.0,2.0,4.0,300.0,-17.884377999998833
320,,0.5453846153846154,0.6484590845666357,0.006838638001540071,12.0,2.0,4.0,500.0,-27.594051000000036
321,,0.5453846153846154,0.6492289075073594,0.007168780773952478,12.0,2.0,4.0,700.0,-31.341730000000098
322,,0.5430769230769231,0.6484568615684053,0.005801198091706418,12.0,2.0,4.0,800.0,-47.26807499999995
323,,0.5492307692307692,0.6449947633548173,0.006984380316790716,12.0,2.0,4.0,900.0,-56.411079999999856
324,,0.5323076923076923,0.6401838091889629,0.006022994639417697,13.0,2.0,4.0,100.0,-3.265328999999838
325,,0.5338461538461539,0.641341434074817,0.008343736558180131,13.0,2.0,4.0,300.0,-8.494848999998794
326,,0.5492307692307692,0.64788504704953,0.009659399248621301,13.0,2.0,4.0,500.0,-11.537663999999495
327,,0.5507692307692308,0.6407665085125571,0.010322071052762172,13.0,2.0,4.0,700.0,-20.7841959999987
328,,0.5492307692307692,0.642884080715341,0.011142544046857248,13.0,2.0,4.0,800.0,-23.544975000000704
329,,0.5384615384615384,0.6432681002934216,0.011060012348491126,13.0,2.0,4.0,900.0,-20.06619099999989
330,,0.5346153846153846,0.6474942520395768,0.004537185354858931,13.0,2.0,4.0,100.0,-4.333966000000146
331,,0.546923076923077,0.6469191039851375,0.006267207063577784,13.0,2.0,4.0,300.0,-13.691454999998314
332,,0.5446153846153846,0.6453787906271521,0.005473775846544431,13.0,2.0,4.0,500.0,-28.588638999999603
333,,0.5438461538461539,0.6476871489119894,0.005634666121630721,13.0,2.0,4.0,700.0,-41.29800400000022
334,,0.5423076923076923,0.6486467672995588,0.0029461126846030243,13.0,2.0,4.0,800.0,-47.61572800000067
335,,0.5461538461538461,0.6480739506040945,0.006578101137051134,13.0,2.0,4.0,900.0,-53.88396400000056
336,,0.5446153846153846,0.6224824166738897,0.007837810196458546,2.0,4.0,4.0,100.0,-2.950913999999102
337,,0.5246153846153846,0.6232526826754086,0.007402326209866318,2.0,4.0,4.0,300.0,-8.030731999999261
338,,0.5346153846153846,0.6209462088416239,0.00947009296561546,2.0,4.0,4.0,500.0,-11.461739999998827
339,,0.5284615384615384,0.6244097484454689,0.009329064134561317,2.0,4.0,4.0,700.0,-14.569030000000566
340,,0.5307692307692308,0.6226774243366614,0.009001812164843128,2.0,4.0,4.0,800.0,-15.664472000000387
341,,0.5261538461538462,0.6234474697695643,0.009217889368394924,2.0,4.0,4.0,900.0,-23.86059699999896
342,,0.5284615384615384,0.6244014213390313,0.0024593182016784945,2.0,4.0,4.0,100.0,-5.032395000000179
343,,0.5330769230769231,0.6242158493964672,0.008075409306218102,2.0,4.0,4.0,300.0,-13.531049999999595
344,,0.5315384615384615,0.6269065710712026,0.006017082241195715,2.0,4.0,4.0,500.0,-26.786040999999386
345,,0.5330769230769231,0.6276750609824133,0.004533840483121324,2.0,4.0,4.0,700.0,-26.74961699999949
346,,0.54,0.6284491035802916,0.008110299215011017,2.0,4.0,4.0,800.0,-30.8060289999994
347,,0.5353846153846153,0.6286361207602399,0.004280123772987391,2.0,4.0,4.0,900.0,-47.01683700000103
348,,0.536923076923077,0.6246002036745988,0.008057997453018852,4.0,4.0,4.0,100.0,-2.9054719999985537
349,,0.5292307692307693,0.6205571899219788,0.006751333916314831,4.0,4.0,4.0,300.0,-7.821040000000721
350,,0.5261538461538462,0.6219051559055279,0.0066665304793278556,4.0,4.0,4.0,500.0,-14.361380000000281
351,,0.5238461538461539,0.624407527370802,0.00747241622713406,4.0,4.0,4.0,700.0,-17.56935799999883
352,,0.53,0.6245996541766226,0.008065635550056538,4.0,4.0,4.0,800.0,-20.12700600000062
353,,0.5269230769230769,0.6222922884505566,0.00860734384620396,4.0,4.0,4.0,900.0,-25.05237599999964
354,,0.53,0.6353696356189795,0.002640574655567513,4.0,4.0,4.0,100.0,-5.367039999999179
355,,0.5361538461538462,0.6251740225466521,0.0052156674488828755,4.0,4.0,4.0,300.0,-16.204929999999877
356,,0.5384615384615384,0.6259469546071968,0.007571351404131117,4.0,4.0,4.0,500.0,-18.949892999999065
357,,0.5315384615384615,0.6267135581437916,0.004983759355065167,4.0,4.0,4.0,700.0,-26.49161699999968
358,,0.5261538461538462,0.6296007307951196,0.005694219009194044,4.0,4.0,4.0,800.0,-38.52957199999946
359,,0.5353846153846153,0.6282507623819559,0.0031166149781681855,4.0,4.0,4.0,900.0,-48.54192499999954
360,,0.5261538461538462,0.623057226181151,0.004652782028752465,6.0,4.0,4.0,100.0,-2.071755999999368
361,,0.5284615384615384,0.6228659912676116,0.005708377712452313,6.0,4.0,4.0,300.0,-5.902753000000303
362,,0.5238461538461539,0.6217128104546549,0.006749560453041675,6.0,4.0,4.0,500.0,-10.508357000000615
363,,0.5269230769230769,0.6226744293482752,0.008086489259133287,6.0,4.0,4.0,700.0,-13.719137000000046
364,,0.5269230769230769,0.6242148491434417,0.007269311254986689,6.0,4.0,4.0,800.0,-21.00597899999957
365,,0.5292307692307693,0.6226776449052772,0.009039073311379426,6.0,4.0,4.0,900.0,-24.080282000000807
366,,0.5261538461538462,0.6284448819995735,0.0050370500742118905,6.0,4.0,4.0,100.0,-4.235400999999911
367,,0.5376923076923077,0.6288313528387546,0.006389203842684639,6.0,4.0,4.0,300.0,-11.815491999999722
368,,0.5292307692307693,0.6290272466231169,0.00919823193277389,6.0,4.0,4.0,500.0,-19.320936000000074
369,,0.5246153846153846,0.6292189284445787,0.008282174645214047,6.0,4.0,4.0,700.0,-32.58484099999987
370,,0.53,0.6274834932923866,0.005227009140475154,6.0,4.0,4.0,800.0,-41.724755999999616
371,,0.5330769230769231,0.6265218763223297,0.006122090775204286,6.0,4.0,4.0,900.0,-39.96313700000064
372,,0.5338461538461539,0.62325390349705,0.008277279173854348,8.0,4.0,4.0,100.0,-1.9623929999997927
373,,0.5207692307692308,0.6247936615863687,0.008545372626077519,8.0,4.0,4.0,300.0,-6.003725999999006
374,,0.5261538461538462,0.6240222831239528,0.007113835988113156,8.0,4.0,4.0,500.0,-11.072063000001435
375,,0.5276923076923077,0.6236379269222577,0.007568633596166653,8.0,4.0,4.0,700.0,-13.931153999999879
376,,0.5307692307692308,0.6230623377305867,0.009455101044834754,8.0,4.0,4.0,800.0,-21.79800299999988
377,,0.5269230769230769,0.6234481333989756,0.009895932337335663,8.0,4.0,4.0,900.0,-25.457726999999068
378,,0.53,0.6253660294503472,0.0054189581327111856,8.0,4.0,4.0,100.0,-5.089248000000225
379,,0.5392307692307692,0.6278719569433647,0.008252599724429939,8.0,4.0,4.0,300.0,-13.412868999999773
380,,0.5346153846153846,0.6288364586174998,0.010232189917341858,8.0,4.0,4.0,500.0,-25.48408500000005
381,,0.5330769230769231,0.6301766566104049,0.004955861010747718,8.0,4.0,4.0,700.0,-36.653747000000294
382,,0.5269230769230769,0.6247911077352143,0.006400904033451679,8.0,4.0,4.0,800.0,-39.78850099999909
383,,0.5338461538461539,0.6251767988899858,0.0074986094419826465,8.0,4.0,4.0,900.0,-34.833246000000145
384,,0.5361538461538462,0.6228708822484313,0.010650940979479839,10.0,4.0,4.0,100.0,-1.9841559999986202
385,,0.5230769230769231,0.6253663699210886,0.006658893938906942,10.0,4.0,4.0,300.0,-5.978309000000081
386,,0.53,0.6192135481092018,0.008566966622066637,10.0,4.0,4.0,500.0,-10.649247999999716
387,,0.5330769230769231,0.6242161821729545,0.008356832942773361,10.0,4.0,4.0,700.0,-17.074596000000383
388,,0.5253846153846153,0.6232541259892295,0.008532291414619034,10.0,4.0,4.0,800.0,-20.78617099999974
389,,0.5246153846153846,0.6234453589792054,0.007386198646509251,10.0,4.0,4.0,900.0,-22.835086000000956
390,,0.5407692307692308,0.6272893679040784,0.004818538032935427,10.0,4.0,4.0,100.0,-4.038742000000639
391,,0.536923076923077,0.6292207083820139,0.010657821943523159,10.0,4.0,4.0,300.0,-12.305041000001438
392,,0.5376923076923077,0.6282549820391105,0.006674060188258182,10.0,4.0,4.0,500.0,-22.059259999999995
393,,0.5338461538461539,0.6276776148335678,0.006630846974108813,10.0,4.0,4.0,700.0,-36.933461000000534
394,,0.5346153846153846,0.6276752815510293,0.004658204714380184,10.0,4.0,4.0,800.0,-43.01193600000079
395,,0.5361538461538462,0.6284434425328796,0.004007974492966648,10.0,4.0,4.0,900.0,-42.46228400000109
396,,0.5307692307692308,0.6217149212450139,0.008522115044725134,12.0,4.0,4.0,100.0,-2.9476470000008703
397,,0.5284615384615384,0.6201750528713872,0.00837121952446427,12.0,4.0,4.0,300.0,-6.686336000000665
398,,0.5269230769230769,0.6242136302453637,0.006519030075484292,12.0,4.0,4.0,500.0,-12.667235000000801
399,,0.5246153846153846,0.6234441381575639,0.006390361452758285,12.0,4.0,4.0,700.0,-19.658787000000302
400,,0.5261538461538462,0.6265260979030478,0.00912124069027912,12.0,4.0,4.0,800.0,-22.751790000000256
401,,0.5315384615384615,0.6226759790992771,0.007636286178632531,12.0,4.0,4.0,900.0,-26.249238000000332
402,,0.5353846153846153,0.6234460245321801,0.007987805123877787,12.0,4.0,4.0,100.0,-5.075910000001386
403,,0.5323076923076923,0.6284467722213166,0.006163807521676004,12.0,4.0,4.0,300.0,-16.042703000000984
404,,0.5307692307692308,0.626904903341639,0.004038362177487681,12.0,4.0,4.0,500.0,-25.612067000000025
405,,0.5276923076923077,0.6272908150650262,0.004984435929968051,12.0,4.0,4.0,700.0,-36.91030399999909
406,,0.5315384615384615,0.6280608604979293,0.005239658901161224,12.0,4.0,4.0,800.0,-39.74948500000028
407,,0.5338461538461539,0.62825165042711,0.0038786352619717065,12.0,4.0,4.0,900.0,-41.664872999999716
408,,0.5223076923076924,0.6143995970313978,0.006271264524455409,13.0,4.0,4.0,100.0,-2.956481999999596
409,,0.5246153846153846,0.6207510851238536,0.007137610609306182,13.0,4.0,4.0,300.0,-8.791532999999617
410,,0.5307692307692308,0.624603873833777,0.011356908739090045,13.0,4.0,4.0,500.0,-10.751123000000007
411,,0.53,0.6240201723335937,0.005372287677848339,13.0,4.0,4.0,700.0,-20.286267999999836
412,,0.5261538461538462,0.6253700304624493,0.007813632808068221,13.0,4.0,4.0,800.0,-18.864175999999134
413,,0.5269230769230769,0.6245985397921621,0.006291300381791099,13.0,4.0,4.0,900.0,-25.04445300000043
414,,0.5415384615384615,0.6292133738343478,0.003951061514471109,13.0,4.0,4.0,100.0,-5.562635000000228
415,,0.5338461538461539,0.6265229887832268,0.006498507386914747,13.0,4.0,4.0,300.0,-16.30931099999907
416,,0.5338461538461539,0.6280600846606467,0.004882546130488653,13.0,4.0,4.0,500.0,-24.392425000000003
417,,0.536923076923077,0.6294119394484263,0.008760098546317808,13.0,4.0,4.0,700.0,-37.01877599999898
418,,0.5307692307692308,0.627099135167128,0.005574727239359823,13.0,4.0,4.0,800.0,-43.62116799999967
419,,0.5338461538461539,0.6290258052328596,0.007643814189609938,13.0,4.0,4.0,900.0,-45.31014700000014
420,,0.5269230769230769,0.5988121007892394,0.004884180782980213,2.0,8.0,4.0,100.0,-2.6104639999994106
421,,0.5253846153846153,0.5972739001451765,0.005511059724345037,2.0,8.0,4.0,300.0,-7.413655999998809
422,,0.5284615384615384,0.6026598863104716,0.005635677022081375,2.0,8.0,4.0,500.0,-12.323421000000963
423,,0.5230769230769231,0.6026605557105734,0.004439167646494872,2.0,8.0,4.0,700.0,-12.81936499999938
424,,0.5269230769230769,0.6028527870300113,0.005515047498070333,2.0,8.0,4.0,800.0,-20.190373999999792
425,,0.5276923076923077,0.6028568964028581,0.008150238534106471,2.0,8.0,4.0,900.0,-17.904986999999892
426,,0.5261538461538462,0.5978444880717199,0.005204193548821574,2.0,8.0,4.0,100.0,-4.0880099999994854
427,,0.5238461538461539,0.6026575568750603,0.002379614158217053,2.0,8.0,4.0,300.0,-13.522766000000047
428,,0.5230769230769231,0.6016962746050543,0.004193263230941779,2.0,8.0,4.0,500.0,-20.887595000000147
429,,0.5230769230769231,0.603814848984427,0.004259082264539823,2.0,8.0,4.0,700.0,-27.691274000000703
430,,0.5315384615384615,0.6003524141472248,0.0060216969832989345,2.0,8.0,4.0,800.0,-30.066992000000027
431,,0.5292307692307693,0.604199536039046,0.004618964614893654,2.0,8.0,4.0,900.0,-29.184371000001192
432,,0.5261538461538462,0.6005396538193527,0.0007905867200081574,4.0,8.0,4.0,100.0,-2.615830000000642
433,,0.5253846153846153,0.6053549417737966,0.00505756063564245,4.0,8.0,4.0,300.0,-7.777084999999715
434,,0.5292307692307693,0.6015060418681039,0.004437821667903531,4.0,8.0,4.0,500.0,-11.502379999999903
435,,0.5261538461538462,0.6009292280076642,0.005140397798946255,4.0,8.0,4.0,700.0,-15.480847999999241
436,,0.5230769230769231,0.5999682785141457,0.007089246610013273,4.0,8.0,4.0,800.0,-20.625554999998712
437,,0.5261538461538462,0.6003527469237122,0.006462267419046424,4.0,8.0,4.0,900.0,-22.87326700000085
438,,0.53,0.6040131901827627,0.00920097773022418,4.0,8.0,4.0,100.0,-4.622562000000471
439,,0.5269230769230769,0.6013168036134885,0.007870826938135443,4.0,8.0,4.0,300.0,-13.429524000001038
440,,0.5292307692307693,0.603621725772708,0.003592875972917774,4.0,8.0,4.0,500.0,-19.899333999999726
441,,0.53,0.6018908411305941,0.005048058046843913,4.0,8.0,4.0,700.0,-22.431565000000774
442,,0.5276923076923077,0.5995828136986806,0.0054357400564776425,4.0,8.0,4.0,800.0,-27.94614299999921
443,,0.53,0.6016998306327976,0.005544751231119925,4.0,8.0,4.0,900.0,-28.68884799999978
444,,0.5261538461538462,0.5974633531977173,0.004428472913036785,6.0,8.0,4.0,100.0,-2.6111590000000433
445,,0.5261538461538462,0.6036201702510157,0.0025666038006687338,6.0,8.0,4.0,300.0,-7.048475999999937
446,,0.5253846153846153,0.6007357720194579,0.004682021532209325,6.0,8.0,4.0,500.0,-11.757560000000012
447,,0.5238461538461539,0.6015067074210786,0.00516730766685761,6.0,8.0,4.0,700.0,-14.934065999999802
448,,0.5246153846153846,0.6030444688514732,0.003592192695994244,6.0,8.0,4.0,800.0,-18.07191899999998
449,,0.5307692307692308,0.5997756022103489,0.0059548439223254925,6.0,8.0,4.0,900.0,-18.343038999999408
450,,0.5253846153846153,0.6042046437413545,0.008735791853184766,6.0,8.0,4.0,100.0,-4.680589999999938
451,,0.5284615384615384,0.5995818134456551,0.005045709923414755,6.0,8.0,4.0,300.0,-11.07592300000033
452,,0.5269230769230769,0.6038162903746844,0.005602963912109857,6.0,8.0,4.0,500.0,-23.338372999998683
453,,0.5338461538461539,0.6034302664434256,0.005397767926594259,6.0,8.0,4.0,700.0,-29.88042300000052
454,,0.5253846153846153,0.6007364375724326,0.005581078696544054,6.0,8.0,4.0,800.0,-34.73206899999968
455,,0.5276923076923077,0.6041977580251743,0.004431812544398562,6.0,8.0,4.0,900.0,-36.6967480000003
456,,0.5246153846153846,0.6005410932860465,0.005044322129873751,8.0,8.0,4.0,100.0,-1.7567589999998745
457,,0.5276923076923077,0.6015058193759244,0.00435647726377767,8.0,8.0,4.0,300.0,-6.397059999999328
458,,0.5246153846153846,0.6013175813743346,0.008272607741897465,8.0,8.0,4.0,500.0,-12.348168999998961
459,,0.5261538461538462,0.6038168456433511,0.006041737101239874,8.0,8.0,4.0,700.0,-15.586837000000742
460,,0.5292307692307693,0.600931226590152,0.006791847013143726,8.0,8.0,4.0,800.0,-14.01645599999938
461,,0.5269230769230769,0.600545312943201,0.007210829931872256,8.0,8.0,4.0,900.0,-22.276029000000563
462,,0.5346153846153846,0.5988104388303662,0.0033203923048776202,8.0,8.0,4.0,100.0,-3.187227000000348
463,,0.53,0.5970828819531259,0.007883197398316253,8.0,8.0,4.0,300.0,-9.86645099999987
464,,0.5284615384615384,0.6005466478962774,0.006948793905302359,8.0,8.0,4.0,500.0,-16.890174000000115
465,,0.5284615384615384,0.6015072607661818,0.006463408728886345,8.0,8.0,4.0,700.0,-22.281322999999247
466,,0.5284615384615384,0.6016997184249261,0.005708854695636031,8.0,8.0,4.0,800.0,-32.87355900000148
467,,0.5269230769230769,0.6022760853774433,0.005846539733602295,8.0,8.0,4.0,900.0,-29.354928999999174
468,,0.5292307692307693,0.6003493011802767,0.007607984173710166,10.0,8.0,4.0,100.0,-2.6062980000006064
469,,0.5315384615384615,0.6026602248576496,0.004397628349298697,10.0,8.0,4.0,300.0,-7.232473000000027
470,,0.5238461538461539,0.6013133617171801,0.005130175422523613,10.0,8.0,4.0,500.0,-11.333324000001085
471,,0.5238461538461539,0.6036245021160417,0.005927455957988589,10.0,8.0,4.0,700.0,-15.378017999999429
472,,0.5269230769230769,0.6007396608236886,0.007143656526492063,10.0,8.0,4.0,800.0,-18.96468300000015
473,,0.5315384615384615,0.6009287830233055,0.0052170264857092615,10.0,8.0,4.0,900.0,-16.062431000000288
474,,0.5261538461538462,0.6015038169463098,0.00570656605583264,10.0,8.0,4.0,100.0,-4.703133999999409
475,,0.5361538461538462,0.5997746058044503,0.004724409593863969,10.0,8.0,4.0,300.0,-12.58021799999915
476,,0.5238461538461539,0.5997740447650931,0.006784192419876188,10.0,8.0,4.0,500.0,-21.295428999999785
477,,0.5276923076923077,0.60324236506545,0.008288637540912568,10.0,8.0,4.0,700.0,-32.25292199999967
478,,0.5246153846153846,0.6018895100246447,0.0033858756752374753,10.0,8.0,4.0,800.0,-25.54174199999943
479,,0.5261538461538462,0.599966614631709,0.004885384731977884,10.0,8.0,4.0,900.0,-28.844449000000168
480,,0.5276923076923077,0.6026584410730873,0.006483253228399647,12.0,8.0,4.0,100.0,-2.5298210000000836
481,,0.5292307692307693,0.6007355495272785,0.004794378856824781,12.0,8.0,4.0,300.0,-7.784347999999227
482,,0.5246153846153846,0.5995833689673473,0.005867676758483729,12.0,8.0,4.0,500.0,-12.632513999998991
483,,0.5292307692307693,0.6009295588605882,0.006692184487207419,12.0,8.0,4.0,700.0,-14.601093000001129
484,,0.5223076923076924,0.6005478687179189,0.008147662057476484,12.0,8.0,4.0,800.0,-18.34075699999994
485,,0.5292307692307693,0.6016997184249261,0.005708854695636031,12.0,8.0,4.0,900.0,-17.214656999998624
486,,0.5346153846153846,0.6015024877639239,0.00207988383982572,12.0,8.0,4.0,100.0,-4.206217999999353
487,,0.5353846153846153,0.6047739044090756,0.004066518093414304,12.0,8.0,4.0,300.0,-12.823685000001205
488,,0.5253846153846153,0.6015040394384892,0.0054106748326420255,12.0,8.0,4.0,500.0,-20.27505999999994
489,,0.5261538461538462,0.6041998688155333,0.005050406562989304,12.0,8.0,4.0,700.0,-31.26391700000022
490,,0.5292307692307693,0.6032416975889118,0.008033911243767853,12.0,8.0,4.0,800.0,-33.55448199999955
491,,0.5284615384615384,0.6047795712271781,0.006397662918492962,12.0,8.0,4.0,900.0,-31.84726199999932
492,,0.5230769230769231,0.5974692367373086,0.009395915746392784,13.0,8.0,4.0,100.0,-2.606682000001456
493,,0.5315384615384615,0.600350860549096,0.004344273576951635,13.0,8.0,4.0,300.0,-7.677884999999151
494,,0.53,0.601699161232696,0.006298976477556455,13.0,8.0,4.0,500.0,-12.263230000000476
495,,0.5284615384615384,0.6024679858439576,0.005716208616230868,13.0,8.0,4.0,700.0,-14.461719999999332
496,,0.5276923076923077,0.6040059716900951,0.003087865180434129,13.0,8.0,4.0,800.0,-16.4958000000006
497,,0.5192307692307693,0.6034304889356049,0.005319330461855722,13.0,8.0,4.0,900.0,-23.01225599999998
498,,0.5215384615384615,0.5999606208078098,0.000844255967951652,13.0,8.0,4.0,100.0,-4.6466420000015205
499,,0.5284615384615384,0.603625943506299,0.007493111152499085,13.0,8.0,4.0,300.0,-13.791161999999531
500,,0.53,0.6022719798517239,0.0012322664350178762,13.0,8.0,4.0,500.0,-21.349871999998868
501,,0.53,0.5995822545828869,0.007494446740373204,13.0,8.0,4.0,700.0,-28.194892000001346
502,,0.5276923076923077,0.6022741990028272,0.003704788607072859,13.0,8.0,4.0,800.0,-34.70281900000009
503,,0.5276923076923077,0.5999651713178881,0.0037025107039771864,13.0,8.0,4.0,900.0,-38.24563499999931
504,,0.5330769230769231,0.635954884946601,0.009643933711562976,2.0,2.0,8.0,100.0,-3.052537999999913
505,,0.5407692307692308,0.6324879034464475,0.006430515158232604,2.0,2.0,8.0,300.0,-8.689791999999215
506,,0.5292307692307693,0.6322973360094463,0.008050099224150373,2.0,2.0,8.0,500.0,-14.786998999999923
